hospital_id,department_name,department_count
773132,Neurochirurgie,1083
773132,Nephrologie,1077
773132,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",746
773132,Herzchirurgie,508
773132,Strahlenheilkunde,491
773132,Nuklearmedizin,487
773132,Palliativmedizin,187
773132,Intensivmedizin,111
773137,Innere Medizin,4013
773137,Frauenheilkunde und Geburtshilfe,3641
773137,Kardiologie,2892
773137,Orthopädie,2811
773137,Pädiatrie,2659
773137,Neurologie,2176
773137,Allgemeine Chirurgie,1820
773137,Urologie,1031
773137,Gefäßchirurgie,792
773137,Neurochirurgie,565
773137,"Hals-, Nasen-, Ohrenheilkunde",551
773137,Intensivmedizin/Schwerpunkt Chirurgie,388
773137,Neonatologie,375
773137,Intensivmedizin/Schwerpunkt Innere Medizin,346
773137,Strahlenheilkunde,176
773137,Plastische Chirurgie,119
773137,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",74
773137,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),0
773140,Innere Medizin,5993
773140,Frauenheilkunde und Geburtshilfe,4528
773140,Kardiologie,2646
773140,Pädiatrie,2492
773140,"Hals-, Nasen-, Ohrenheilkunde",2244
773140,Allgemeine Chirurgie,1941
773140,Unfallchirurgie,1429
773140,Dermatologie,1218
773140,Palliativmedizin,144
773140,Strahlenheilkunde,20
773140,Intensivmedizin,0
773142,Frauenheilkunde,1092
773142,Urologie,217
773142,Plastische Chirurgie,4
773152,Innere Medizin/Schwerpunkt Kardiologie,3872
773152,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1065
773152,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,1013
773152,Innere Medizin/Schwerpunkt Gastroenterologie,645
773152,Intensivmedizin,540
773152,Innere Medizin/Schwerpunkt Geriatrie,452
773152,Frauenheilkunde und Geburtshilfe,257
773152,Urologie,58
773152,Allgemeine Chirurgie,8
773153,Chirurgie/Schwerpunkt Orthopädie,1518
773153,Innere Medizin/Schwerpunkt Gastroenterologie,1364
773153,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,382
773153,Innere Medizin,328
773153,Neurologie,148
773153,Intensivmedizin,89
773153,Intensivmedizin/Schwerpunkt Neurologie,26
773153,"Hals-, Nasen-, Ohrenheilkunde",17
773153,Innere Medizin/Schwerpunkt Geriatrie,0
773154,Innere Medizin/Schwerpunkt Diabetes,3385
773155,Innere Medizin,3666
773155,Orthopädie/Rheumatologie,2171
773155,Gefäßchirurgie,1334
773155,Rheumatologie,1102
773155,Allgemeine Chirurgie,1037
773155,Schmerztherapie,99
773158,Innere Medizin,2354
773158,Allgemeine Chirurgie,2241
773158,Urologie,1561
773158,Gefäßchirurgie,154
773158,"Hals-, Nasen-, Ohrenheilkunde",24
773162,Orthopädie,4271
773163,Innere Medizin,1145
773163,Allgemeine Chirurgie,294
773164,Pädiatrie,4620
773164,Frauenheilkunde und Geburtshilfe,3869
773164,Gastroenterologie,3150
773164,Hämatologie und internistische Onkologie,2048
773164,Allgemeine Chirurgie,1527
773164,Kinderchirurgie,1328
773164,Pneumologie,1209
773164,Strahlenheilkunde,547
773164,Neonatologie,251
773164,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",52
773164,Innere Medizin,0
773165,Pneumologie,5546
773166,Innere Medizin,1604
773166,Augenheilkunde,1523
773166,Hämatologie und internistische Onkologie,901
773167,Pneumologie,2304
773167,Innere Medizin/Schwerpunkt Naturheilkunde,1124
773167,Geriatrie,1087
773168,Frauenheilkunde und Geburtshilfe,3551
773168,Urologie,2550
773168,Hämatologie und internistische Onkologie,2185
773168,Allgemeine Chirurgie,2038
773168,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",1636
773168,Innere Medizin,1427
773168,Innere Medizin/Schwerpunkt Naturheilkunde,230
773169,Frauenheilkunde und Geburtshilfe,3934
773169,Allgemeine Chirurgie,3758
773169,Gastroenterologie,3478
773169,Kardiologie,3020
773169,Neurologie,2623
773169,Pädiatrie,1970
773169,Intensivmedizin/Schwerpunkt Innere Medizin,312
773169,Neonatologie,294
773169,Urologie,199
773169,Intensivmedizin/Schwerpunkt Chirurgie,84
773169,Intensivmedizin,0
773169,Augenheilkunde,0
773170,Frauenheilkunde und Geburtshilfe,7130
773170,Innere Medizin,5396
773170,Pädiatrie,2853
773170,Allgemeine Chirurgie,2852
773170,Urologie,550
773170,Orthopädie,465
773170,"Hals-, Nasen-, Ohrenheilkunde",215
773170,Neonatologie,143
773170,Palliativmedizin,138
773170,Intensivmedizin,76
773170,Neurologie,6
773171,Frauenheilkunde und Geburtshilfe,1412
773171,Pädiatrie,4
773172,Allgemeine Chirurgie,2059
773172,Innere Medizin,1886
773172,Frauenheilkunde und Geburtshilfe,10
773173,Innere Medizin,4316
773173,Allgemeine Chirurgie,2766
773173,Orthopädie,748
773173,Frauenheilkunde,34
773173,"Hals-, Nasen-, Ohrenheilkunde",15
773174,Innere Medizin,3386
773174,Neurologie,1914
773174,Allgemeine Chirurgie,1354
773174,Unfallchirurgie,867
773174,Augenheilkunde,752
773174,Neurochirurgie,674
773174,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",115
773176,Innere Medizin,5636
773176,Unfallchirurgie,3206
773176,Allgemeine Chirurgie,814
773176,Nephrologie,271
773176,Orthopädie,87
773176,Hämatologie und internistische Onkologie,0
773177,Innere Medizin,2763
773177,Allgemeine Chirurgie,1037
773177,Orthopädie und Unfallchirurgie,785
773177,Urologie,512
773177,Intensivmedizin,128
773179,Frauenheilkunde und Geburtshilfe,7085
773179,Kardiologie,3594
773179,Pädiatrie,2639
773179,Gastroenterologie,2542
773179,Dermatologie,2520
773179,Unfallchirurgie,2316
773179,"Hals-, Nasen-, Ohrenheilkunde",2075
773179,Urologie,1871
773179,Allgemeine Chirurgie,1697
773179,Nephrologie,1631
773179,Neurologie,1513
773179,Pneumologie,1437
773179,Hämatologie und internistische Onkologie,1099
773179,Orthopädie,958
773179,Neurochirurgie,830
773179,Angiologie,771
773179,Geriatrie,749
773179,Neonatologie,730
773179,Intensivmedizin,606
773179,Innere Medizin,448
773179,Gefäßchirurgie,430
773179,Plastische Chirurgie,318
773181,Kardiologie,4499
773181,Frauenheilkunde und Geburtshilfe,3595
773181,Urologie,3577
773181,Hämatologie und internistische Onkologie,2217
773181,Unfallchirurgie,2205
773181,Gastroenterologie,1846
773181,Allgemeine Chirurgie,1634
773181,Frauenheilkunde,1104
773181,Innere Medizin,808
773181,Intensivmedizin,0
773181,Orthopädie,0
773182,Frauenheilkunde und Geburtshilfe,2111
773182,Kardiologie,1822
773182,Allgemeine Chirurgie,1389
773182,Gastroenterologie,1266
773182,Innere Medizin,1193
773182,Unfallchirurgie,985
773182,Geriatrie,464
773182,Intensivmedizin,288
773183,Geburtshilfe,5734
773183,Kardiologie,3762
773183,Gastroenterologie,2706
773183,Neurologie,2488
773183,Pneumologie,1976
773183,Dermatologie,1885
773183,Pädiatrie,1854
773183,Hämatologie und internistische Onkologie,1737
773183,Unfallchirurgie,1417
773183,Augenheilkunde,1343
773183,Innere Medizin,1094
773183,"Hals-, Nasen-, Ohrenheilkunde",1028
773183,Allgemeine Chirurgie,987
773183,Neurochirurgie,854
773183,Thoraxchirurgie,753
773183,Frauenheilkunde,659
773183,Neonatologie,601
773183,Kinderchirurgie,573
773183,Intensivmedizin,571
773183,Gefäßchirurgie,468
773183,Nephrologie,323
773183,Pädiatrie/ohne Differenzierung nach Schwerpunkten (II),312
773183,Nuklearmedizin,281
773183,Strahlenheilkunde,82
773183,Orthopädie,6
773184,Frauenheilkunde und Geburtshilfe,4724
773184,Kardiologie,3185
773184,Urologie,3004
773184,Neurologie,2507
773184,Orthopädie,2287
773184,Gastroenterologie,1361
773184,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),1116
773184,Allgemeine Chirurgie,1025
773184,Geriatrie,640
773184,Hämatologie und internistische Onkologie,472
773184,Innere Medizin,455
773184,Intensivmedizin,163
773184,Gefäßchirurgie,113
773185,Geriatrie,1278
773185,Innere Medizin/Schwerpunkt Kardiologie,1136
773185,Innere Medizin,724
773185,Unfallchirurgie,378
773185,Allgemeine Chirurgie,166
773185,Intensivmedizin,5
773186,Kardiologie,3884
773186,Urologie,3443
773186,Unfallchirurgie,2713
773186,Frauenheilkunde und Geburtshilfe,2618
773186,Allgemeine Chirurgie,2125
773186,Neurologie,1532
773186,Gastroenterologie,1448
773186,Nephrologie,1243
773186,Intensivmedizin,525
773186,Gefäßchirurgie,396
773186,Geriatrie,353
773186,Hämatologie und internistische Onkologie,301
773186,Innere Medizin,59
773187,Dermatologie,3088
773187,Unfallchirurgie,2526
773187,Kardiologie,2109
773187,Neurologie,1932
773187,Allgemeine Chirurgie,1641
773187,Pneumologie,1540
773187,Gastroenterologie,1420
773187,Innere Medizin,1118
773187,Intensivmedizin,230
773187,Rheumatologie,177
773187,Neurologie/ohne Differenzierung nach Schwerpunkten (II),42
773194,Geriatrie,2134
773195,Innere Medizin,3866
773195,Allgemeine Chirurgie,1315
773195,Orthopädie,352
773196,Orthopädie,5743
773197,Innere Medizin,3388
773197,Allgemeine Chirurgie,2953
773197,Neurologie,2259
773197,Gastroenterologie,1061
773197,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",985
773197,Nuklearmedizin,307
773197,Geriatrie,4
773197,Frauenheilkunde und Geburtshilfe,0
773198,Frauenheilkunde und Geburtshilfe,6855
773198,Geriatrie,700
773198,Innere Medizin,0
773198,Neurologie,0
773198,Gastroenterologie,0
773199,Innere Medizin,4314
773199,Frauenheilkunde und Geburtshilfe,3466
773199,Unfallchirurgie,2948
773199,Neurologie,2261
773199,Orthopädie,1940
773199,Urologie,1458
773199,Neurochirurgie,1206
773199,Plastische Chirurgie,586
773199,Augenheilkunde,175
773199,"Hals-, Nasen-, Ohrenheilkunde",53
773199,Allgemeine Chirurgie,20
773199,Strahlenheilkunde,17
773200,Kardiologie,3494
773200,Allgemeine Chirurgie,3281
773200,Frauenheilkunde und Geburtshilfe,2808
773200,Innere Medizin,2281
773200,Gefäßchirurgie,681
773201,Innere Medizin,6403
773201,Unfallchirurgie,2179
773201,Neurologie,2151
773201,Urologie,1676
773201,Geburtshilfe,1528
773201,Pädiatrie,1473
773201,"Hals-, Nasen-, Ohrenheilkunde",1412
773201,Frauenheilkunde und Geburtshilfe,1015
773201,Allgemeine Chirurgie,952
773201,Gefäßchirurgie,582
773201,Geriatrie,445
773201,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),95
773201,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",14
773201,Augenheilkunde,5
773202,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),3160
773202,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (II),1454
773202,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),749
773202,Geriatrie/ohne Differenzierung nach Schwerpunkten (II),200
773202,Schmerztherapie,145
773202,Urologie/ohne Differenzierung nach Schwerpunkten (II),30
773202,Frauenheilkunde und Geburtshilfe/ohne Differenzierung nach Schwerpunkten (II),28
773202,Gefäßchirurgie/ohne Differenzierung nach Schwerpunkten (II),4
773202,Geburtshilfe/ohne Differenzierung nach Schwerpunkten (II),0
773202,Innere Medizin,0
773203,Innere Medizin,8049
773203,Frauenheilkunde und Geburtshilfe,2269
773203,Pädiatrie,1896
773203,Allgemeine Chirurgie,1839
773203,Urologie,1509
773203,Orthopädie,202
773203,Strahlenheilkunde,57
773203,Augenheilkunde,21
773203,"Hals-, Nasen-, Ohrenheilkunde",18
773204,Innere Medizin,3492
773204,Urologie,3370
773204,Allgemeine Chirurgie,2913
773204,Frauenheilkunde und Geburtshilfe,2591
773204,Plastische Chirurgie,978
773204,"Hals-, Nasen-, Ohrenheilkunde",443
773208,Neurologie,1971
773210,Innere Medizin,2627
773210,Neurologie,2162
773210,Unfallchirurgie,1932
773210,Orthopädie,1908
773210,Gefäßchirurgie,1082
773210,Geriatrie,313
773210,Allgemeine Chirurgie,228
773217,Orthopädie,1514
773217,Neurochirurgie,334
773217,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",26
773218,Innere Medizin/ohne Differenzierung nach Schwerpunkten (III),1735
773218,Frauenheilkunde und Geburtshilfe/ohne Differenzierung nach Schwerpunkten (II),1260
773218,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),1175
773218,Innere Medizin/ohne Differenzierung nach Schwerpunkten (IV),924
773218,Allgemeine Chirurgie,869
773218,Innere Medizin,501
773218,Frauenheilkunde und Geburtshilfe,402
773218,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),294
773218,Urologie,209
773218,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),100
773218,Urologie/ohne Differenzierung nach Schwerpunkten (II),55
773220,Neurologie,801
773221,Innere Medizin/Schwerpunkt Kardiologie,2228
773221,Orthopädie,1944
773221,Pädiatrie,1717
773221,Frauenheilkunde und Geburtshilfe,1712
773221,Innere Medizin,1637
773221,Urologie,1447
773221,Innere Medizin/Schwerpunkt Lungen- und Bronchialheilkunde,1393
773221,Allgemeine Chirurgie,1261
773221,Neurologie,1259
773221,Dermatologie,724
773221,"Hals-, Nasen-, Ohrenheilkunde",521
773221,Intensivmedizin,411
773221,Innere Medizin/Schwerpunkt Geriatrie,297
773221,Palliativmedizin,99
773222,Neurologie,1670
773225,Innere Medizin,3371
773225,Frauenheilkunde und Geburtshilfe,2559
773225,Allgemeine Chirurgie,1402
773225,Pädiatrie,1131
773225,"Hals-, Nasen-, Ohrenheilkunde",60
773227,Innere Medizin,4249
773227,Unfallchirurgie,2278
773227,"Hals-, Nasen-, Ohrenheilkunde",2228
773227,Allgemeine Chirurgie,1853
773227,Neurologie,1424
773227,Frauenheilkunde,818
773227,Neurologie/ohne Differenzierung nach Schwerpunkten (II),81
773228,Innere Medizin,1699
773229,Frauenheilkunde und Geburtshilfe,8063
773229,Kardiologie,3963
773229,Neurologie,2898
773229,Gastroenterologie,2551
773229,Orthopädie und Unfallchirurgie,2410
773229,"Hals-, Nasen-, Ohrenheilkunde",2015
773229,Urologie,1987
773229,Allgemeine Chirurgie,1787
773229,Augenheilkunde,1551
773229,Neurochirurgie,1319
773229,Hämatologie und internistische Onkologie,1286
773229,Innere Medizin,975
773229,Gefäßchirurgie,534
773229,Rheumatologie,231
773229,Sonstige Fachabteilung/ohne Differenzierung nach Schwerpunkten (V),11
773229,Innere Medizin/Schwerpunkt Kardiologie,0
773230,Allgemeine Chirurgie,2790
773230,Innere Medizin,0
773233,Frauenheilkunde und Geburtshilfe,5606
773233,Pädiatrie,4921
773233,Kardiologie,3145
773233,Allgemeine Chirurgie,2191
773233,Gastroenterologie,2142
773233,"Hals-, Nasen-, Ohrenheilkunde",2062
773233,Kinderchirurgie,1828
773233,Neurologie,1826
773233,Urologie,1464
773233,Augenheilkunde,1301
773233,Unfallchirurgie,1082
773233,Hämatologie und internistische Onkologie,903
773233,Neurochirurgie,706
773233,Orthopädie,619
773233,Geriatrie,591
773233,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),290
773233,Sonstige Fachabteilung,0
773233,Operative Intensivmedizin/Schwerpunkt Chirurgie,0
773235,Frauenheilkunde und Geburtshilfe,3790
773235,Kardiologie,3130
773235,Innere Medizin,3129
773235,Unfallchirurgie,2726
773235,Neurologie,2483
773235,Allgemeine Chirurgie,1997
773235,Urologie,1976
773235,Pädiatrie,1875
773235,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),1288
773235,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",626
773235,Gefäßchirurgie,516
773235,Nuklearmedizin,418
773235,Geriatrie,384
773235,Pädiatrie/Schwerpunkt Neonatologie,183
773235,Strahlenheilkunde,95
773235,Schmerztherapie,32
773238,Unfallchirurgie,3034
773238,Kardiologie,2110
773238,Innere Medizin,1376
773238,Neurologie,1237
773238,Gastroenterologie,1190
773238,Pneumologie,1167
773238,Allgemeine Chirurgie,959
773238,Herzchirurgie,871
773238,Plastische Chirurgie,865
773238,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),796
773238,Endokrinologie,296
773238,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (IV),185
773238,Schmerztherapie,90
773238,Thoraxchirurgie,9
773238,Neurologie/ohne Differenzierung nach Schwerpunkten (III),4
773242,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),4042
773242,Frauenheilkunde und Geburtshilfe/ohne Differenzierung nach Schwerpunkten (II),2196
773242,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),2010
773242,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),172
773242,"Hals-, Nasen-, Ohrenheilkunde",156
773242,Urologie,66
773242,Innere Medizin/Schwerpunkt Rheumatologie,6
773244,Kardiologie,4434
773244,Frauenheilkunde und Geburtshilfe,3615
773244,Pädiatrie,2317
773244,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),1508
773244,Gastroenterologie,1458
773244,Neurologie,1382
773244,Unfallchirurgie,1341
773244,Urologie,1314
773244,Hämatologie und internistische Onkologie,1291
773244,Hämatologie und internistische Onkologie/ohne Differenzierung nach Schwerpunkten (II),1275
773244,Gefäßchirurgie,842
773244,Neurochirurgie,770
773244,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),748
773244,Orthopädie,674
773244,"Hals-, Nasen-, Ohrenheilkunde",671
773244,Intensivmedizin,593
773244,Allgemeine Chirurgie,374
773244,Innere Medizin,0
773245,Neurologie,329
773249,Pädiatrie,5100
773249,Geburtshilfe,4568
773249,Kardiologie,3562
773249,Unfallchirurgie,2674
773249,Gastroenterologie,2538
773249,Urologie,2348
773249,Neurologie,1703
773249,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,1085
773249,Frauenheilkunde und Geburtshilfe,1029
773249,Neonatologie,998
773249,Kardiologie/ohne Differenzierung nach Schwerpunkten (II),976
773249,Neurochirurgie,856
773249,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",720
773249,Hämatologie und internistische Onkologie,700
773249,Sonstige Fachabteilung,588
773249,Gefäßchirurgie,557
773249,Nephrologie,481
773249,Geriatrie,299
773249,Innere Medizin/Schwerpunkt Gastroenterologie,0
773249,Innere Medizin/Schwerpunkt Kardiologie,0
773250,Chirurgie/Schwerpunkt Orthopädie,1498
773250,Innere Medizin/Schwerpunkt Kardiologie,1233
773250,Allgemeine Chirurgie,937
773250,Innere Medizin/Schwerpunkt Gastroenterologie,584
773250,Schmerztherapie,46
773250,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,0
773258,Neurologie,119
773259,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (IV),2379
773259,Neurochirurgie,1144
773259,Intensivmedizin,707
773259,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (III),638
773259,Sonstige Fachabteilung,467
773259,Neurologie/ohne Differenzierung nach Schwerpunkten (II),454
773259,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",428
773259,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (II),376
773259,Orthopädie/ohne Differenzierung nach Schwerpunkten (II),79
773259,Urologie,50
773259,Sonstige Fachabteilung/ohne Differenzierung nach Schwerpunkten (II),0
773268,Neurologie,1180
773269,Allgemeine Chirurgie,2862
773269,Innere Medizin,2422
773269,Innere Medizin/Schwerpunkt Kardiologie,2420
773269,Frauenheilkunde und Geburtshilfe,1496
773269,Urologie,562
773270,Innere Medizin,2260
773270,Allgemeine Chirurgie,1901
773271,Frauenheilkunde und Geburtshilfe,7145
773271,Kardiologie,5091
773271,Innere Medizin,3609
773271,Neurologie,1840
773271,Urologie,1605
773271,Allgemeine Chirurgie,1410
773271,Unfallchirurgie,1367
773271,Geriatrie,1313
773271,Orthopädie,1117
773271,Gefäßchirurgie,957
773271,Herzchirurgie,926
773271,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),151
773271,Sonstige Fachabteilung,99
773271,Intensivmedizin,0
773272,Innere Medizin,1640
773272,Orthopädie und Unfallchirurgie,724
773272,Allgemeine Chirurgie,430
773273,Frauenheilkunde und Geburtshilfe,3958
773273,Innere Medizin,3570
773273,Allgemeine Chirurgie,1397
773273,Unfallchirurgie,1253
773273,Plastische Chirurgie,15
773273,"Hals-, Nasen-, Ohrenheilkunde",6
773274,Innere Medizin,5385
773274,Unfallchirurgie,1125
773274,Allgemeine Chirurgie,896
773274,Urologie,198
773274,Palliativmedizin,141
773274,Innere Medizin/Schwerpunkt Geriatrie,64
773277,Innere Medizin,5183
773277,Allgemeine Chirurgie,3612
773277,Urologie,2360
773278,Innere Medizin,6700
773278,Unfallchirurgie,1532
773278,Allgemeine Chirurgie,814
773278,Urologie,0
773279,"Hals-, Nasen-, Ohrenheilkunde",3857
773279,Augenheilkunde,1465
773279,Hämatologie und internistische Onkologie,1228
773279,Allgemeine Chirurgie,1066
773279,Unfallchirurgie,1038
773279,Geriatrie,966
773279,Gefäßchirurgie,944
773279,Plastische Chirurgie,732
773279,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",86
773279,Angiologie,53
773279,Innere Medizin,6
773279,Neurologie,0
773279,Kardiologie,0
773280,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),1413
773281,Innere Medizin,3149
773281,Allgemeine Chirurgie,1683
773287,Innere Medizin,4785
773287,Frauenheilkunde und Geburtshilfe,3932
773287,Unfallchirurgie,2785
773287,Urologie,2265
773287,Pädiatrie,2170
773287,Neurologie,1909
773287,Neurochirurgie,1090
773287,Gefäßchirurgie,727
773287,Innere Medizin/Schwerpunkt Nephrologie,108
773289,Innere Medizin,3319
773289,Frauenheilkunde und Geburtshilfe,2804
773289,Urologie,2065
773289,Allgemeine Chirurgie,1702
773289,Unfallchirurgie,1211
773289,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,638
773289,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",32
773289,Strahlenheilkunde,0
773290,Innere Medizin,3685
773290,Allgemeine Chirurgie,2413
773290,Frauenheilkunde und Geburtshilfe,2012
773290,"Hals-, Nasen-, Ohrenheilkunde",64
773291,Innere Medizin,2619
773291,Allgemeine Chirurgie,2545
773298,Kardiologie,3236
773298,Frauenheilkunde und Geburtshilfe,2644
773298,Neurologie,2613
773298,Pädiatrie,2421
773298,Unfallchirurgie,1669
773298,Allgemeine Chirurgie,1586
773298,Gastroenterologie,1310
773298,Urologie,1236
773298,Hämatologie und internistische Onkologie,1099
773298,Gefäßchirurgie,383
773298,Innere Medizin,200
773298,"Hals-, Nasen-, Ohrenheilkunde",12
773298,Augenheilkunde,0
773298,Orthopädie,0
773299,Orthopädie,2090
773299,Innere Medizin,636
773300,Kardiologie,1929
773300,Gastroenterologie,1886
773300,Allgemeine Chirurgie,1424
773300,Gefäßchirurgie,377
773300,Unfallchirurgie,287
773300,"Hals-, Nasen-, Ohrenheilkunde",85
773301,Geriatrie,1445
773301,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),63
773301,Innere Medizin,5
773303,Innere Medizin,4437
773303,Neurologie,2823
773303,Allgemeine Chirurgie,2454
773303,Lungen- und Bronchialheilkunde,2258
773303,Frauenheilkunde und Geburtshilfe,2201
773303,Gastroenterologie,2083
773303,Pädiatrie,1980
773303,Unfallchirurgie,1854
773303,Urologie,1696
773303,"Hals-, Nasen-, Ohrenheilkunde",1143
773303,Geburtshilfe,987
773303,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",799
773303,Neurochirurgie,697
773303,Orthopädie,537
773303,Plastische Chirurgie,507
773303,Neonatologie,315
773303,Palliativmedizin,226
773304,Augenheilkunde,3524
773305,Innere Medizin,2730
773305,Allgemeine Chirurgie,2057
773305,"Hals-, Nasen-, Ohrenheilkunde",1001
773305,Urologie,980
773305,Innere Medizin/Schwerpunkt Kardiologie,692
773305,Neurologie,689
773305,Augenheilkunde,113
773306,Innere Medizin,1358
773306,Orthopädie und Unfallchirurgie,817
773306,Allgemeine Chirurgie,382
773307,Kardiologie,631
773308,Unfallchirurgie,1901
773308,Plastische Chirurgie,803
773309,Innere Medizin,4339
773309,Allgemeine Chirurgie,3637
773309,Frauenheilkunde und Geburtshilfe,3338
773309,Pädiatrie,1098
773309,Schmerztherapie,229
773309,"Hals-, Nasen-, Ohrenheilkunde",83
773309,Augenheilkunde,0
773310,Frauenheilkunde und Geburtshilfe,3159
773310,Allgemeine Chirurgie,2323
773310,Innere Medizin/Schwerpunkt Gastroenterologie,1117
773310,Urologie,764
773310,Schmerztherapie,70
773310,Orthopädie,42
773310,Hämatologie und internistische Onkologie,8
773310,Plastische Chirurgie,0
773313,Hämatologie und internistische Onkologie,1000
773313,Innere Medizin,780
773313,Palliativmedizin,307
773313,Nuklearmedizin,203
773313,Strahlenheilkunde,67
773314,Unfallchirurgie,546
773314,Geriatrie,434
773314,Allgemeine Chirurgie,235
773314,Innere Medizin,81
773315,Neurologie,1551
773318,Innere Medizin/Schwerpunkt Kardiologie,11554
773318,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),1790
773318,Herzchirurgie,689
773318,Allgemeine Chirurgie,360
773318,Intensivmedizin,99
773321,Orthopädie,5752
773321,Orthopädie/ohne Differenzierung nach Schwerpunkten (II),359
773322,Neurologie,217
773323,Allgemeine Chirurgie,2999
773323,Kardiologie/ohne Differenzierung nach Schwerpunkten (II),2056
773323,Gastroenterologie/ohne Differenzierung nach Schwerpunkten (II),1697
773323,Geburtshilfe,873
773323,Kardiologie,704
773323,Gastroenterologie,490
773323,Frauenheilkunde,475
773323,Intensivmedizin,326
773323,"Hals-, Nasen-, Ohrenheilkunde",34
773325,Innere Medizin/Schwerpunkt Gastroenterologie,4052
773325,Innere Medizin/Schwerpunkt Kardiologie,2783
773325,Allgemeine Chirurgie,1535
773325,Geburtshilfe,1531
773325,Orthopädie und Unfallchirurgie,1456
773325,Neurologie,1419
773325,Urologie,1091
773325,Pädiatrie,849
773325,Frauenheilkunde,789
773325,Intensivmedizin,448
773325,Innere Medizin/Schwerpunkt Geriatrie,168
773325,Kinderchirurgie,164
773325,Geriatrie,96
773325,"Hals-, Nasen-, Ohrenheilkunde",52
773325,Innere Medizin,0
773326,Frauenheilkunde und Geburtshilfe,4575
773326,Neurologie,4182
773326,Gastroenterologie,3992
773326,Kardiologie,3973
773326,Urologie,2748
773326,Orthopädie,2434
773326,Hämatologie und internistische Onkologie,2306
773326,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",2022
773326,Unfallchirurgie,1560
773326,Allgemeine Chirurgie,1528
773326,Geriatrie,1346
773326,Innere Medizin,938
773326,Gefäßchirurgie,822
773326,Neurochirurgie,252
773326,Sonstige Fachabteilung,170
773332,Intensivmedizin/Schwerpunkt Neurologie,1349
773332,Neurologie,69
773335,Gefäßchirurgie,544
773338,Innere Medizin,3885
773338,Unfallchirurgie,1164
773338,Frauenheilkunde und Geburtshilfe,971
773338,Allgemeine Chirurgie,769
773338,Pädiatrie,384
773338,Intensivmedizin,218
773339,Innere Medizin,1296
773339,Palliativmedizin,481
773339,Unfallchirurgie,360
773339,Allgemeine Chirurgie,320
773340,Innere Medizin,2030
773340,Unfallchirurgie,1406
773340,Allgemeine Chirurgie,994
773340,Frauenheilkunde und Geburtshilfe,942
773340,Geriatrie,492
773340,Intensivmedizin,216
773340,Urologie,33
773341,Innere Medizin,3329
773341,Allgemeine Chirurgie,2300
773341,Urologie,1417
773341,Frauenheilkunde und Geburtshilfe,1007
