name,street,city,zip,phone,mail,beds_number,latitude,longitude,link,hospital_id,federal_state_code
Bergman Deutsche Klinik Büdingen GmbH,Am Schlag 9,"Büdingen, Hess",63654,+49 (0)6042/86-0,info.mh@bergmanclinics.de,181,50.2875552657,9.113715486601,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773450/,773450,HE
Klinik Manhagen,Sieker Landstraße 19,Großhansdorf,22927,+49 (0)4102/605-0,info@manhagen.de,194,53.663246153343,10.256982855499,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773452/,773452,SH
ATOS Klinik Fleetinsel Hamburg GmbH & Co. KG,Admiralitätstraße 3,Hamburg,20459,+49 (0)40/37671-0,info-kfh@atos.de,36,53.548370274088,9.984778940661,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773453/,773453,HH
St. Lukas-Klinik,Siggenweilerstraße 11,Meckenbeuren,88074,+49 (0)7542/10-5398,kliniken@stiftung-liebenau.de,20,47.710169611383,9.603925752663,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773457/,773457,BW
ANregiomed gKU Klinik Dinkelsbühl,Crailsheimer Straße 6,Dinkelsbühl,91550,+49 (0)981/4840,info@anregiomed.de,130,49.074774301407,10.317812204394,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773458/,773458,BY
ANregiomed gKU Klinik Rothenburg,Ansbacher Straße 131,Rothenburg ob der Tauber,91541,+49 (0)981/4840,info@anregiomed.de,148,49.377444935873,10.199910879201,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773459/,773459,BY
ANregiomed gKU Klinikum Ansbach,Escherichstraße 1,Ansbach,91522,+49 (0)981/4840,info@anregiomed.de,336,49.321165717858,10.558776497874,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773460/,773460,BY
Asklepios Klinik Nord Heidberg,Tangstedter Landstraße 400,Hamburg,22417,+49 (0)40/181887-0,info.nord@asklepios.com,654,53.674729747362,10.029191494004,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773463/,773463,HH
MEDIAN Klinik NRZ Magdeburg,Gustav-Ricker-Straße 4,Magdeburg,39120,+49 (0)391/6100,kontakt.nrz-magdeburg@median-kliniken.de,100,52.086288647157,11.638070583376,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773465/,773465,ST
VAMED Klinik Geesthacht GmbH,Johannes-Ritter-Straße 100,Geesthacht,21502,+49 (0)4152/9180,info.geesthacht@vamed-gesundheit.de,70,53.42730086232,10.387480974132,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773466/,773466,SH
Georg von Liebig Krankenhaus,Rinckstraße 9,Bad Reichenhall,83435,+49 (0)8651/708-0,info@salus-klinik.de,60,47.728678059797,12.88353288177,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773467/,773467,BY
BDH-Klinik Waldkirch gGmbH,Heitereweg 10,"Waldkirch, Breisgau",79183,+49 (0)7681/208-0,info@bdh-klinik-waldkirch.de,101,48.098081278972,7.952543735046,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773468/,773468,BW
Kreiskrankenhaus des Vogelsbergkreises in Alsfeld GmbH,Schwabenröder Straße 81,Alsfeld,36304,+49 (0)6631/980,info@kkh-alsfeld.de,153,50.762536922362,9.268529757853,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773470/,773470,HE
MediClin Müritz Klinikum,Weinbergstraße 19,Waren(Müritz),17192,+49 (0)3991/77-0,info.mueritz-klinikum@mediclin.de,203,53.522303086373,12.685997843382,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773471/,773471,MV
Klinik im Kronprinzenbau,Listplatz 1,Reutlingen,72764,+49 (0)7121/31250,team@kronprinzenbau-klinik.de,11,48.495747424457,9.210272803889,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773475/,773475,BW
Kreiskrankenhaus Wolgast gGmbH,Chausseestraße 46,Wolgast,17438,+49 (0)3836/257-201,sekretariat@kreiskrankenhaus-wolgast.de,131,54.052705965431,13.765961408681,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773476/,773476,MV
"MEDIAN Klinik Berlin Kladow, Fachkrankenhaus f. neurologische Frührehabilitation",Kladower Damm 223,Berlin,14089,+49 (0)30/365030,kontakt.berlin-kladow@median-kliniken.de,35,52.462407114595,13.161750912077,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773477/,773477,BE
Klinikum Altenburger Land GmbH,Am Waldessaum 10,"Altenburg, Thüringen",04600,+49 (0)3447/52-0,info@klinikum-altenburgerland.de,447,50.97166360943,12.439656257629,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773479/,773479,TH
Klinik Augustinum München,Wolkerweg 16,München,81375,+49 (0)89/7097-0,info@med.augustinum.de,140,48.122439430874,11.48796397446,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773480/,773480,BY
Augenklinik Berlin-Marzahn GmbH,Brebacher Weg 15,Berlin,12683,+49 (0)30/56840-0,r.meister@augenklinik-berlin.de,51,52.514322547702,13.567264437684,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773481/,773481,BE
KJF Klinik Josefinum gGmbH Standort Augsburg,Joseph-Mayer-Straße 1,"Augsburg, Bayern",86154,+49 (0)821/2412-0,info@josefinum.de,174,48.385064554485,10.874889850747,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773482/,773482,BY
KJF Klinik Josefinum gGmbH Standort Murnau,Hochried 1,Murnau am Staffelsee,82418,+49 (0)821/2412-0,info@josefinum.de,10,47.675827063428,11.180060863626,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773485/,773485,BY
KJF Klinik Josefinum gGmbH Standort Oberjoch,Riedlesweg 9,Bad Hindelang,87541,+49 (0)8324/78-0,info@santa-maria.de,5,47.517236927435,10.402992725503,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773486/,773486,BY
KJF Klinik Sankt Elisabeth Hauptstandort,Müller-Gnadenegg-Weg 4,Neuburg an der Donau,86633,+49 (0)8431/540,info@neuburg.ameos.de,266,48.730917748166,11.174331503753,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773487/,773487,BY
BDH-Klinik Hessisch Oldendorf gGmbH,Greitstraße 18-28,Hessisch Oldendorf,31840,+49 (0)5152/781-0,verwaltung@bdh-klinik-hessisch-oldendorf.de,134,52.173538968831,9.249765023585,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773490/,773490,NI
Universitätsklinikum Köln (AöR),Kerpener Str. 62,Köln,50937,+49 (0)221/478-0,info@uk-koeln.de,1300,50.923308887945,6.917503255522,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773491/,773491,NW
Kreiskrankenhaus St. Franziskus Saarburg GmbH,Graf-Siegfried-Straße 115,"Saarburg, Saar",54439,+49 (0)6581/820,info@kh-saarburg.de,141,49.602610133012,6.537867307597,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773492/,773492,RP
Hessische Berglandklinik Koller GmbH,Landstraße 4,Bad Endbach,35080,+49 (0)2776/803-0,verwaltung@berglandklinik.de,88,50.75542977705,8.486481428081,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773493/,773493,HE
MEDIAN Klinik NRZ Wiesbaden,Aukammallee 39,Wiesbaden,65191,+49 (0)611/4360,Kontakt.nrz-wiesbaden@median-kliniken.de,55,50.087419912686,8.274698495898,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773494/,773494,HE
VAMED Klinik Hagen-Ambrock,Ambrocker Weg 60,"Hagen, Westfalen",58091,+49 (0)2331/9740,info.klinik-ambrock@helios-kliniken.de,80,51.314572022932,7.514856040461,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773499/,773499,NW
Philippusstift Essen GmbH,Hülsmannstr. 17,"Essen, Ruhr",45355,+49 (0)201/64001370,ph-info@contilia.de,295,51.475767178994,6.950350552715,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773500/,773500,NW
Winghofer Medicum Klinik GmbH,Röntgenstraße 38,Rottenburg am Neckar,72108,+49 (0)7472/926-0,info@winghofer-medicum.de,26,48.480455093434,8.94852894543,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773504/,773504,BW
Berglandklinik Lüdenscheid GmbH & Co. KG,Am Hundebrink 6,Lüdenscheid,58511,+49 (0)2351/438-0,info@meine-berglandklinik-luedenscheid.de,28,51.207194273598,7.637462925904,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773505/,773505,NW
Kath. Krankenhaus Hagen gem. GmbH St.-Johannes-Hospital,Hospitalstraße 6-10,"Hagen, Westfalen",58099,+49 (0)2331/6246301,info@kkh-hagen.de,174,51.395960807061,7.473506569895,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773506/,773506,NW
Schmerzklinik Kiel GmbH & Co.KG,Heikendorfer Weg 9-27,Kiel,24149,+49 (0)431/20099-0,sekretariat@schmerzklinik.de,133,54.329119078714,10.183015107978,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773508/,773508,SH
BDH-Klinik Greifswald gGmbH,Karl-Liebknecht-Ring 26a,"Greifswald, Hansestadt",17491,+49 (0)3834/871-0,info@bdh-klinik-greifswald.de,66,54.089949792269,13.410030126506,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773510/,773510,MV
St.-Marien-Hospital Friesoythe,St.-Marien-Straße 1,Friesoythe,26169,+49 (0)4491/940-0,info@marienstift-friesoythe.de,115,53.022019818553,7.854257404788,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773511/,773511,NI
KJF Klinik Sankt Elisabeth Außenstelle Klinikum Ingolstadt,Krumenauerstraße 25,"Ingolstadt, Donau",85049,+49 (0)8431/540,info@neuburg.ameos.de,27,48.77000070959,11.377020836007,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773512/,773512,BY
Universitätsklinikum Halle (Saale) somatischer Hauptstandort,Ernst-Grube-Straße 40,Halle (Saale),06120,+49 (0)345/557-0,qualitaetsmanagement@uk-halle.de,753,51.501065103479,11.934980928963,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773513/,773513,ST
Klinikum Landshut Anstalt des öffentlichen Rechts der Stadt Landshut,Robert-Koch-Straße 1,"Landshut, Isar",84034,+49 (0)871/6980,info@klinikum-landshut.de,441,48.538456637171,12.138002157244,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773514/,773514,BY
Universitätsklinikum Halle (Saale) Medizin-Campus Steintor,Magdeburger Straße 20,Halle(Saale),06112,+49 (0)345/557-0,qualitaetsmanagement@uk-halle.de,16,51.485246609737,11.979890741413,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773515/,773515,ST
BG Unfallklinik Frankfurt am Main gGmbH,Friedberger Landstraße 430,Frankfurt am Main,60389,+49 (0)69/475-0,info@bgu-frankfurt.de,231,50.145647564691,8.709681129567,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773516/,773516,HE
Theresienklinik,Domerschulstraße 1,Würzburg,97070,+49 (0)931/35140,info@theresienklinik-wue.de,40,49.792106410024,9.93196088074,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773517/,773517,BY
Gemeinschaftsklinikum Mittelrhein gGmbH Kemperhof,Koblenzer Str. 115-155,Koblenz,56073,+49 (0)261/4990,info@gk.de,416,50.355980883861,7.564584195597,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773518/,773518,RP
Gemeinschaftsklinikum Mittelrhein gGmbH Ev. Stift St. Martin,Johannes-Müller-Straße 7,Koblenz,56068,+49 (0)261/4991001,info@gk.de,308,50.348885338485,7.593954384311,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773519/,773519,RP
Gemeinschaftsklinikum Mittelrhein gGmbH St. Elisabeth,Siegfriedstraße 20 + 22,Mayen,56727,+49 (0)261/4990,info@gk.de,182,50.325516968831,7.218252003177,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773520/,773520,RP
Gemeinschaftsklinikum Mittelrhein gGmbH Hl. Geist,Bahnhofstraße 7,Boppard,56154,+49 (0)261/4990,info@gk.de,89,50.232010868092,7.587463438495,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773521/,773521,RP
Gemeinschaftsklinikum Mittelrhein gGmbH Paulinenstift,Borngasse 14,nastätten,56355,+49 (0)261/4990,info@gk.de,71,50.202562830896,7.856328070147,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773522/,773522,RP
"Asklepios Schwalm-Eder-Kliniken GmbH, Schwalmstadt-Ziegenhain",Krankenhausstrasse 27,Schwalmstadt,34613,+49 (0)6691/799-0,info.schwalmstadt@asklepios.com,238,50.922115738919,9.25571751588,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773531/,773531,HE
Kliniken der Stadt Köln - Standort Riehl,Amsterdamerstr. 59,Köln,50735,+49 (0)221/8907-0,Postservice@kliniken-koeln.de,134,50.962863088277,6.966712832418,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773533/,773533,NW
Krankenhäuser Landkreis Freudenstadt gGmbH,Karl-v.-Hahn-Straße 120,Freudenstadt,72250,+49 (0)7441/54-0,info@klf-net.de,272,48.477463125123,8.405019387599,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773536/,773536,BW
Asklepios Harzklinik Bad Harzburg,Ilsenburger Straße 95,Bad Harzburg,38667,+49 (0)5322/760,info.goslar@asklepios.com,67,51.886155333124,10.575004398806,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773538/,773538,NI
Waldklinik Bernburg GmbH,Keßlerstraße 8,Bernburg(Saale),06406,+49 (0)3471/3650,verwaltung@waldklinik-bernburg.de,56,51.79329531819,11.718135595256,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773540/,773540,ST
Johannesbad Rehakliniken GmbH&Co.KG,Johannesstraße 2,Bad Füssing,94072,+49 (0)8531/23-2809,info@johannesbad.com,49,48.348440372726,13.328867179198,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773541/,773541,BY
Helios Kliniken Mittelweser GmbH- Nienburg,Ziegelkampstraße 39,Nienburg(Weser),31582,+49 (0)5021/92100,gf.mittelweser@helios-gesundheit.de,293,52.635514407833,9.223802768811,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773542/,773542,NI
Asklepios Harzklinik Goslar,Kösliner Straße 12,Goslar,38642,+49 (0)5321/440,info.goslar@asklepios.com,298,51.928337031875,10.441874161359,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773543/,773543,NI
Asklepios Westklinikum GmbH,Suurheid 20,Hamburg,22559,+49 (0)40/8191-0,westklinikum.hh-rissen@asklepios.com,325,53.582461557932,9.77698874467,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773544/,773544,HH
Klinikverbund Allgäu gGmbH - Klinik Mindelheim,Bad Wörishofer Straße 44,Mindelheim,87719,+49 (0)8261/797-0,info@klinikverbund-allgaeu.de,158,48.041051244485,10.493581099436,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773547/,773547,BY
Klinikverbund Allgäu gGmbH - Klinik Ottobeuren,Memminger Straße 31,Ottobeuren,87724,+49 (0)8332/792-0,info@klinikverbund-allgaeu.de,96,47.943610694869,10.293265180662,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773548/,773548,BY
Short Care Klinik GmbH,Pappelallee 1,Greifswald,17489,+49 (0)3834/872210,short-care-klinik@t-online.de,22,54.087835419005,13.412669487298,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773549/,773549,MV
310Klinik,Neumeyerstr. 46-48,Nürnberg,90411,+49 (0)911/58068-0,info@310klinik.com,63,49.481319223021,11.121300067753,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773550/,773550,BY
Evangelisches Krankenhaus BETHESDA gGmbH,Heerstr. 219,Duisburg,47053,+49 (0)203/60080,info@bethesda.de,413,51.416585676825,6.761754378676,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773551/,773551,NW
Helios Kliniken Mittelweser GmbH- Stolzenau,Holzhäuser Weg 28,"Stolzenau, Weser",31592,+49 (0)5761/90070,gf.mittelweser@helios-gesundheit.de,63,52.51483018802,9.068628931163,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773553/,773553,NI
MEDIAN Heinrich-Mann-Klinik,Heinrich-Mann-Straße 34,Bad Liebenstein,36448,+49 (0)36961/37102,kontakt.badliebenstein@median-kliniken.de,64,50.810453429908,10.35199320313,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773554/,773554,TH
Klinik Oberammergau,Hubertusstraße 40,Oberammergau,82487,+49 (0)8822/914-0,info@klinik-oberammergau.de,90,47.590890627206,11.075628518993,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773555/,773555,BY
St. Elisabethen- Krankenhaus Frankfurt,Ginnheimer Straße 3,Frankfurt am Main,60487,+49 (0)69/7939-0,st-elisabethen@artemed.de,225,50.125998483533,8.638223656453,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773559/,773559,HE
Klinik des Westens GmbH,Bertha-von-Suttner-Straße 7,Magdeburg,39108,+49 (0)391/7333216-7333217,info@klinik-des-westens.de,10,52.137325643152,11.624527573586,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773560/,773560,ST
VAMED Klinik Hohenstücken GmbH,Brahmsstraße 38,Brandenburg an der Havel,14772,+49 (0)3381/790,info.hohenstuecken@vamed-gesundheit.de,45,52.433431732438,12.5128022432,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773566/,773566,BB
Diabeteszentrum Bad Lauterberg,Kirchberg 21,Bad Lauterberg im Harz,37431,+49 (0)5524/81-1,klinik@diabeteszentrum.de,62,51.627742699492,10.47238898238,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773567/,773567,NI
SRH Kurpfalzkrankenhaus Heidelberg GmbH,Bonhoefferstraße 5,"Heidelberg, Neckar",69123,+49 (0)6221/884010,info@kkh.srh.de,67,49.413576853278,8.653808355266,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773569/,773569,BW
"Schwarzwald-Baar Klinikum, Donaueschingen",Sonnhaldenstraße 2,Donaueschingen,78166,+49 (0)771/88-0,infoklinikum@sbk-vs.de,145,47.955672391613,8.480150878413,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773573/,773573,BW
"Schwarzwald-Baar Klinikum, Villingen-Schwenningen",Klinikstraße 11,Villingen-Schwenningen,78052,+49 (0)7721/93-0,infoklinikum@sbk-vs.de,780,48.065172915773,8.499393045886,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773574/,773574,BW
Diakonie-Krankenhaus Elbingerode,Brockenstraße 1,Elbingerode(Harz),38875,+49 (0)39454/82000,info@diako-harz.de,40,51.772447903492,10.790893793114,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773575/,773575,ST
Kirchberg-Klinik,Kirchberg 7-11,Bad Lauterberg im Harz,37431,+49 (0)5524/859-0,info@kirchbergklinik.de,35,51.626070895061,10.469239398833,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773576/,773576,NI
Mosel-Eifel-Klinik GmbH,Kurfürstenstraße 40,Bad Bertrich,56864,+49 (0)2674/9400,info.mek@mosel-eifel-klinik.de,99,50.070246881604,7.034558236583,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773577/,773577,RP
"AMEOS Klinikum Schönebeck, Standort Schönebeck",Köthener Straße 12,Schönebeck(Elbe),39218,+49 (0)3928/640,info@schoenebeck.ameos.de,96,52.012511043618,11.737147159874,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773578/,773578,ST
Paracelsus Kinik Henstedt-Ulzburg,Wilstedter Straße 134,Henstedt-Ulzburg,24558,+49 (0)4193/70-0,info@henstedt.pkd.de,165,53.749384805502,10.008263826403,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773582/,773582,SH
Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH Standort Ilmenau,Krankenhausstraße 26,"Ilmenau, Thüringen",98693,+49 (0)3677/6060,management@ilm-kreis-kliniken.de,200,50.679082262555,10.917114811018,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773583/,773583,TH
DRK- Kinderklinik Siegen gGmbH DRK,Wellersbergstraße 60,Siegen,57072,+49 (0)271/2345-0,info@drk-kinderklinik.de,122,50.884082549873,8.01902496818,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773584/,773584,NW
DRK- Kinderklinik Siegen gGmbH DRK Perinatalzentrum,Wichernstraße 40,Siegen,57074,+49 (0)271/2345253,info@drk-kinderklinik.de,10,50.851537288053,8.018070101771,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773585/,773585,NW
Klinikum Ingolstadt GmbH,Krumenauerstraße 25,"Ingolstadt, Donau",85049,+49 (0)841/880-0,info@klinikum-ingolstadt.de,798,48.769912319551,11.378481030497,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773586/,773586,BY
Klinikum Ingolstadt GmbH Tagesklinisches Zentrum Münchener Straße,Münchener Straße 135,Ingolstadt,85051,not reported,not reported,0,48.739120141072,11.435505330546,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773587/,773587,BY
Universitätsmedizin Greifswald - Körperschaft des Öffentlichen Rechts,Ferdinand-Sauerbruch-Straße 2,"Greifswald, Hansestadt",17489,+49 (0)049/03834-860,info-unimedizin@med.uni-greifswald.de,790,54.088500891852,13.404547154887,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773589/,773589,MV
Wolfgang-Winckler-Haus Entgiftungsstation,Ehlhaltener Straße 11,Kelkheim(Taunus),65779,+49 (0)6198/5747-20,wwh-entgiftung@jj-ev.de,6,50.171376990681,8.390878915852,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773593/,773593,HE
Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH Standort Arnstadt,Bärwinkelstraße 33,Arnstadt,99310,+49 (0)3628/919401,management@ilm-kreis-kliniken.de,248,50.8394332429,10.941328201443,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773594/,773594,TH
Klinikum Garmisch-Partenkirchen Standort Murnau,Prof.-Küntscher-Straße 8,Murnau am Staffelsee,82418,+49 (0)8841/48-0,info@klinikum-gap.de,51,47.671590022337,11.219773683697,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773597/,773597,BY
Orthopädische Fachkliniken der Hessing Stiftung,Hessingstraße 17,"Augsburg, Bayern",86199,+49 (0)821/909-0,info@hessing-kliniken.de,123,48.33958696128,10.865911424144,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773598/,773598,BY
Asklepios Klinik Parchim,John-Brinckman-Straße 8-10,Parchim,19370,+49 (0)3871/370,info.parchim@asklepios.com,172,53.429704447332,11.854413338006,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773601/,773601,MV
Passauer Wolf Bad Gögging - Neurologisches Zentrum für Bewegungsstörungen,Kaiser-Augustus-Straße 9,Neustadt an der Donau,93333,+49 (0)9445/201-0,bad-goegging@passauerwolf.de,20,48.819610678566,11.790887296183,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773602/,773602,BY
Dr. Becker Rhein-Sieg-Klinik,Höhenstraße 30,Nümbrecht,51588,+49 (0)2293/920-0,info.rhein-sieg-klinik@dbkg.de,24,50.907410212183,7.549379825723,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773603/,773603,NW
Helios Klinikum Berlin-Buch GmbH,Schwanebecker Chaussee 50,Berlin,13125,+49 (0)30/94010,info.berlin-buch@helios-gesundheit.de,1141,52.631418701813,13.511301755971,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773608/,773608,BE
Behandlungsszentrum Aschau GmbH,Bernauer Straße 18,Aschau i. Chiemgau,83229,+49 (0)8052/171-1200,info@kiz-chiemgau.de,69,47.782694176153,12.327617213127,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773609/,773609,BY
Krankenhaus Markt Werneck,Balthasar-Neumann-Platz 5,Werneck,97440,+49 (0)9722/59-0,info@krankenhaus-werneck.de,40,49.981481618861,10.099645614755,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773610/,773610,BY
"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinik St. Josef Buchloe",Peter-Dörfler-Straße 7,Buchloe,86807,+49 (0)8241/504-0,info.buchloe@kliniken-oal-kf.de,100,48.033482431721,10.723814830176,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773612/,773612,BY
"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinik Füssen",Stadtbleiche 1,Füssen,87629,+49 (0)8362/500-0,info.fuessen@kliniken-oal-kf.de,120,47.566905893499,10.704689741069,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773613/,773613,BY
"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinikum Kaufbeuren",Dr.-Gutermann-Straße 2,Kaufbeuren,87600,+49 (0)8341/42-0,info.kaufbeuren@kliniken-oal-kf.de,390,47.887952853231,10.611177205974,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773614/,773614,BY
Paracelsus Krankenhaus Unterlegenhardt e.V.,Burghaldenweg 60,Bad Liebenzell,75378,+49 (0)7052/925-0,info@paracelsus-krankenhaus.de,65,48.781873613018,8.723368227465,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773615/,773615,BW
CaritasKlinikum Saarbrücken St. Josef Dudweiler,Klosterstraße 14,Saarbrücken,66125,+49 (0)681/406-0,info@caritasklinikum.de,180,49.277282248559,7.041061855853,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773616/,773616,SL
Klinikum Garmisch-Partenkirchen,Auenstraße 6,Garmisch-Partenkirchen,82467,+49 (0)8821/77-0,info@klinikum-gap.de,341,47.483929564176,11.127636015399,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773617/,773617,BY
die stadtklinik am diako,Frölichstraße 17,"Augsburg, Bayern",86150,+49 (0)821/31600,info@diako-augsburg.de,135,48.368319252393,10.888340055967,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773618/,773618,BY
Donau-Ries Kliniken Klinik Donauwörth,Neudegger Allee 6,Donauwörth,86609,+49 (0)906/782-0,info@donkliniken.de,255,48.724110670375,10.754439353959,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773619/,773619,BY
Donau-Ries Kliniken Stiftungskrankenhaus Nördlingen,Stoffelsberg 4,Nördlingen,86720,+49 (0)906/782-0,info@donkliniken.dw,172,48.837036815159,10.498657465014,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773620/,773620,BY
Donau-Ries Kliniken Klinik Oettingen,Kellerstraße 15,Oettingen in Bayern,86732,+49 (0)906/782-0,info@donkliniken.de,62,48.956965663396,10.597310185449,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773621/,773621,BY
Heinrich-Braun-Kinikum gemeinnützige GmbH Standort Glauchau,Virchowstraße 18,Glauchau,08371,+49 (0)375/51-0,info@hbk-zwickau.de,10,50.80948803044,12.551789760491,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/773622/,773622,SN
